user_id,total_spent,num_orders,customer_type,avg_order_value,ltv,cac,net_value
2158504409525009218,3.6,1,one-time,3.6,3.6,50.0,-46.4
2160706963987531641,39.12,1,one-time,39.12,39.12,50.0,-10.880000000000003
2160888416206500983,44.66,2,repeat,22.33,44.66,50.0,-5.340000000000003
2161890959097468070,27.19,1,one-time,27.19,27.19,50.0,-22.81
2163555648381499404,13.43,1,one-time,13.43,13.43,300.0,-286.57
2166438591525900148,102.05,1,one-time,102.05,102.05,50.0,52.05
2166644959604649352,11.98,1,one-time,11.98,11.98,200.0,-188.02
2166926649177824953,139.95,1,one-time,139.95,139.95,300.0,-160.05
2167603248081396951,42.97,1,one-time,42.97,42.97,300.0,-257.03
2169536133056413010,19.99,1,one-time,19.99,19.99,50.0,-30.01
2169784478583707103,111.98,1,one-time,111.98,111.98,300.0,-188.01999999999998
2170187207466627823,289.92,1,one-time,289.92,289.92,50.0,239.92000000000002
2170548591309603698,263.45,1,one-time,263.45,263.45,50.0,213.45
2172673240713669509,27.28,1,one-time,27.28,27.28,300.0,-272.72
2173668037003458952,43.47,1,one-time,43.47,43.47,50.0,-6.530000000000001
2174401229555413552,25.49,1,one-time,25.49,25.49,300.0,-274.51
2174772547924417829,22.79,1,one-time,22.79,22.79,50.0,-27.21
2175021516855866092,188.75,1,one-time,188.75,188.75,50.0,138.75
2175891853149827407,19.19,1,one-time,19.19,19.19,50.0,-30.81
2176646646506183832,4.5,1,one-time,4.5,4.5,300.0,-295.5
2178459566193458788,38.49,1,one-time,38.49,38.49,50.0,-11.509999999999998
2179583548664374175,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2180515369167502520,86.57,3,repeat,28.856666666666666,86.57,50.0,36.56999999999999
2186586081512608668,87.5,1,one-time,87.5,87.5,300.0,-212.5
2187177207543456316,172.75,1,one-time,172.75,172.75,50.0,122.75
2187855022251183924,455.7,1,one-time,455.7,455.7,50.0,405.7
2188006650672514912,65.09,1,one-time,65.09,65.09,50.0,15.090000000000003
2188014721891389633,30.39,1,one-time,30.39,30.39,50.0,-19.61
2191273326752335760,13.59,1,one-time,13.59,13.59,50.0,-36.41
2193251253036865639,127.75999999999999,2,repeat,63.879999999999995,127.75999999999999,50.0,77.75999999999999
2194592743396253647,24.93,1,one-time,24.93,24.93,200.0,-175.07
2195063960372896546,587.22,2,repeat,293.61,587.22,50.0,537.22
2196122936370759210,236.62,1,one-time,236.62,236.62,50.0,186.62
2196278703508702410,30.38,1,one-time,30.38,30.38,50.0,-19.62
2196696088271959039,280.5,1,one-time,280.5,280.5,50.0,230.5
2196740575816500871,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
2198879349250618795,43.14,1,one-time,43.14,43.14,50.0,-6.859999999999999
2199128648267411375,20.0,1,one-time,20.0,20.0,50.0,-30.0
2199373686188473715,4.99,1,one-time,4.99,4.99,300.0,-295.01
2200795303463456741,21.98,1,one-time,21.98,21.98,50.0,-28.02
2200937362682564380,18.78,1,one-time,18.78,18.78,50.0,-31.22
2202174012699515596,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
2204190854181564278,139.75,1,one-time,139.75,139.75,50.0,89.75
2208179340101029302,1350.7,1,one-time,1350.7,1350.7,200.0,1150.7
2209030491499582546,5.59,1,one-time,5.59,5.59,50.0,-44.41
2212898614677882197,201.68,1,one-time,201.68,201.68,50.0,151.68
2215681073032687184,127.98,1,one-time,127.98,127.98,50.0,77.98
2216135722677526525,24.78,1,one-time,24.78,24.78,50.0,-25.22
2217213818593358400,41.29,1,one-time,41.29,41.29,300.0,-258.71
2217355463780107340,56.97,1,one-time,56.97,56.97,300.0,-243.03
2218435795495225691,62.6,1,one-time,62.6,62.6,50.0,12.600000000000001
2219058549667312453,20.94,1,one-time,20.94,20.94,50.0,-29.06
2219304947112530029,20.78,1,one-time,20.78,20.78,50.0,-29.22
2219981041933608843,21.35,1,one-time,21.35,21.35,50.0,-28.65
2220468726851984072,107.96,1,one-time,107.96,107.96,50.0,57.959999999999994
2220891106353085250,477.24,1,one-time,477.24,477.24,300.0,177.24
2222591960554618914,12.99,1,one-time,12.99,12.99,300.0,-287.01
2224572703195879390,147.18,2,repeat,73.59,147.18,300.0,-152.82
2224647012482768060,37.98,1,one-time,37.98,37.98,50.0,-12.020000000000003
2228401718515331222,144.41,1,one-time,144.41,144.41,50.0,94.41
2230990908213053321,459.1,1,one-time,459.1,459.1,300.0,159.10000000000002
2231593693192690956,33.59,1,one-time,33.59,33.59,200.0,-166.41
2232264032210232295,98.35,1,one-time,98.35,98.35,50.0,48.349999999999994
2232874791267570747,53.67,1,one-time,53.67,53.67,50.0,3.6700000000000017
2234644290294742127,34.99,1,one-time,34.99,34.99,300.0,-265.01
2236066284946239355,87.99,1,one-time,87.99,87.99,50.0,37.989999999999995
2241578867926472295,109.54,1,one-time,109.54,109.54,50.0,59.540000000000006
2242104653639396503,31.98,1,one-time,31.98,31.98,50.0,-18.02
2243518473115465342,134.37,1,one-time,134.37,134.37,50.0,84.37
2245682803169114905,262.23,1,one-time,262.23,262.23,50.0,212.23000000000002
2245825143806185917,58.38,1,one-time,58.38,58.38,50.0,8.380000000000003
2249724102559347990,13.2,1,one-time,13.2,13.2,200.0,-186.8
2250505681169209683,104.92,1,one-time,104.92,104.92,50.0,54.92
2252031469260108936,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2252819581596939503,24.36,2,repeat,12.18,24.36,50.0,-25.64
2253237370492207387,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
2254911865804206902,7.99,1,one-time,7.99,7.99,50.0,-42.01
2254917769100463770,19.19,1,one-time,19.19,19.19,50.0,-30.81
2255733734516957926,315.49,1,one-time,315.49,315.49,50.0,265.49
2256968435490294758,14.0,1,one-time,14.0,14.0,300.0,-286.0
2258248239862507643,18.99,1,one-time,18.99,18.99,50.0,-31.01
2260555908321258880,18.37,1,one-time,18.37,18.37,50.0,-31.63
2261390197712029015,74.98,1,one-time,74.98,74.98,300.0,-225.01999999999998
2262018521556676288,6.99,1,one-time,6.99,6.99,50.0,-43.01
2263008738696864594,16.99,1,one-time,16.99,16.99,300.0,-283.01
2263874374627120387,55.97,1,one-time,55.97,55.97,50.0,5.969999999999999
2264010855758956307,28.48,1,one-time,28.48,28.48,300.0,-271.52
2264449357397393917,54.77,1,one-time,54.77,54.77,50.0,4.770000000000003
2265703789548596461,37.57,1,one-time,37.57,37.57,50.0,-12.43
2266837403735683845,6.0,1,one-time,6.0,6.0,300.0,-294.0
2269933673702362109,8.79,1,one-time,8.79,8.79,50.0,-41.21
2270672806084201655,97.93,1,one-time,97.93,97.93,50.0,47.93000000000001
2271817805906914184,16.99,1,one-time,16.99,16.99,300.0,-283.01
2272358426431745604,427.71,1,one-time,427.71,427.71,200.0,227.70999999999998
2272979836636092591,175.8,1,one-time,175.8,175.8,50.0,125.80000000000001
2274601710859547575,175.6,1,one-time,175.6,175.6,300.0,-124.4
2274705914368607161,27.16,1,one-time,27.16,27.16,50.0,-22.84
2274847560910681571,71.16,1,one-time,71.16,71.16,50.0,21.159999999999997
2274896289583176093,13.59,1,one-time,13.59,13.59,50.0,-36.41
2275632617171622582,232.61,1,one-time,232.61,232.61,50.0,182.61
2278010146232311473,100.44,1,one-time,100.44,100.44,50.0,50.44
2278104303149793808,18.99,1,one-time,18.99,18.99,50.0,-31.01
2280278894093432463,75.98,1,one-time,75.98,75.98,50.0,25.980000000000004
2281022124483885140,35.98,1,one-time,35.98,35.98,50.0,-14.020000000000003
2281213030212005510,24.99,1,one-time,24.99,24.99,50.0,-25.01
2282347297061009421,49.99,1,one-time,49.99,49.99,300.0,-250.01
2283154001615690575,41.79,1,one-time,41.79,41.79,300.0,-258.21
2283620201901023754,56.97,1,one-time,56.97,56.97,300.0,-243.03
2284555599203977570,48.22,1,one-time,48.22,48.22,50.0,-1.7800000000000011
2284918967368942490,11.06,1,one-time,11.06,11.06,50.0,-38.94
2286438402554934622,15.99,1,one-time,15.99,15.99,50.0,-34.01
2287406421504796570,295.07,3,repeat,98.35666666666667,295.07,50.0,245.07
2287637838474850444,496.0,2,repeat,248.0,496.0,50.0,446.0
2288612869810526130,18.99,1,one-time,18.99,18.99,300.0,-281.01
2289346231388937684,87.97,1,one-time,87.97,87.97,200.0,-112.03
2290248185384827567,14.97,1,one-time,14.97,14.97,300.0,-285.03
2292975471852115027,2.99,1,one-time,2.99,2.99,300.0,-297.01
2293938890799916112,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2294678809767887639,27.99,1,one-time,27.99,27.99,50.0,-22.01
2294757944914427558,507.04,1,one-time,507.04,507.04,50.0,457.04
2295240953686921101,237.43,2,repeat,118.715,237.43,50.0,187.43
2295871331415471856,18.99,1,one-time,18.99,18.99,50.0,-31.01
2297135054731105073,1777.78,2,repeat,888.89,1777.78,50.0,1727.78
2299755480895547316,15.19,1,one-time,15.19,15.19,50.0,-34.81
2299949662109267691,98.37,1,one-time,98.37,98.37,50.0,48.370000000000005
2302897932992284309,26.38,1,one-time,26.38,26.38,50.0,-23.62
2303199190024622321,50.97,1,one-time,50.97,50.97,200.0,-149.03
2303365259512398684,14.96,1,one-time,14.96,14.96,300.0,-285.04
2303533259349444593,98.99,1,one-time,98.99,98.99,300.0,-201.01
2305295482096154659,82.38,1,one-time,82.38,82.38,50.0,32.379999999999995
2305911848160020005,111.28,1,one-time,111.28,111.28,50.0,61.28
2306813020737490108,38.98,1,one-time,38.98,38.98,50.0,-11.020000000000003
2308631730639284715,50.46,1,one-time,50.46,50.46,300.0,-249.54
2308970056076735364,47.97,1,one-time,47.97,47.97,50.0,-2.030000000000001
2309238113635199012,63.1,1,one-time,63.1,63.1,50.0,13.100000000000001
2309518825071815272,85.47,1,one-time,85.47,85.47,50.0,35.47
2310334534790814231,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2310697779956713856,41.37,1,one-time,41.37,41.37,300.0,-258.63
2311098311158255548,143.14,1,one-time,143.14,143.14,50.0,93.13999999999999
2312901196911116113,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
2314153736357742435,130.98,1,one-time,130.98,130.98,300.0,-169.02
2314697698664321051,35.95,1,one-time,35.95,35.95,50.0,-14.049999999999997
2315247548521028492,27.19,1,one-time,27.19,27.19,50.0,-22.81
2316037784893459235,21.99,1,one-time,21.99,21.99,50.0,-28.01
2316673682503964748,9.99,1,one-time,9.99,9.99,300.0,-290.01
2316712182271385122,83.98,1,one-time,83.98,83.98,50.0,33.980000000000004
2318328874963898738,48.97,1,one-time,48.97,48.97,50.0,-1.0300000000000011
2319344514792111050,51.99,1,one-time,51.99,51.99,50.0,1.990000000000002
2320391139447280387,89.93,1,one-time,89.93,89.93,50.0,39.93000000000001
2320799259495543224,0.0,1,one-time,0.0,0.0,300.0,-300.0
2323370147843755314,35.16,1,one-time,35.16,35.16,50.0,-14.840000000000003
2324401088526343469,319.75,1,one-time,319.75,319.75,50.0,269.75
2324511444137196326,61.61,1,one-time,61.61,61.61,300.0,-238.39
2324913285497438682,37.19,1,one-time,37.19,37.19,50.0,-12.810000000000002
2325745722959450968,210.16,1,one-time,210.16,210.16,50.0,160.16
2326342894526494508,14.69,1,one-time,14.69,14.69,300.0,-285.31
2326684291036220875,65.57,1,one-time,65.57,65.57,50.0,15.569999999999993
2327809759534404336,72.75,1,one-time,72.75,72.75,200.0,-127.25
2332536676601903155,28.98,1,one-time,28.98,28.98,50.0,-21.02
2334542446347570873,22.73,1,one-time,22.73,22.73,50.0,-27.27
2334679953234796784,27.19,1,one-time,27.19,27.19,300.0,-272.81
2336992111054994391,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2337327787747858943,27.98,1,one-time,27.98,27.98,50.0,-22.02
2337937577672192523,307.35,1,one-time,307.35,307.35,50.0,257.35
2338178303528914061,83.38,4,repeat,20.845,83.38,237.5,-154.12
2339706083107095854,228.66,1,one-time,228.66,228.66,50.0,178.66
2339818672404404924,169.57,1,one-time,169.57,169.57,50.0,119.57
2341086192998604055,18.98,1,one-time,18.98,18.98,300.0,-281.02
2341448488539470965,65.17,1,one-time,65.17,65.17,300.0,-234.82999999999998
2341873268573140480,9.98,1,one-time,9.98,9.98,50.0,-40.019999999999996
2341884364013186402,10.99,1,one-time,10.99,10.99,300.0,-289.01
2345055969142696624,30.39,1,one-time,30.39,30.39,50.0,-19.61
2345093262662761202,10.99,1,one-time,10.99,10.99,300.0,-289.01
2345777682762972130,31.99,1,one-time,31.99,31.99,50.0,-18.01
2345845626331322279,13.59,1,one-time,13.59,13.59,50.0,-36.41
2346359290191771618,172.44,1,one-time,172.44,172.44,300.0,-127.56
2347471050544884892,396.82,1,one-time,396.82,396.82,50.0,346.82
2348463054063969994,145.99,1,one-time,145.99,145.99,300.0,-154.01
2348681849763325965,805.47,3,repeat,268.49,805.47,50.0,755.47
2349461252171876066,609.45,2,repeat,304.725,609.45,50.0,559.45
2349699258952144857,46.84,1,one-time,46.84,46.84,300.0,-253.16
2350369757684691618,44.55,1,one-time,44.55,44.55,300.0,-255.45
2352233424314349714,120.56,3,repeat,40.18666666666667,120.56,50.0,70.56
2352298830065288869,7.99,1,one-time,7.99,7.99,300.0,-292.01
2352548628524812063,76.8,1,one-time,76.8,76.8,50.0,26.799999999999997
2353966916541086672,659.45,1,one-time,659.45,659.45,50.0,609.45
2354233403550713612,114.99,1,one-time,114.99,114.99,50.0,64.99
2354405029601095288,104.28,2,repeat,52.14,104.28,50.0,54.28
2357073894289283929,599.0,1,one-time,599.0,599.0,200.0,399.0
2357660474306216468,8.36,1,one-time,8.36,8.36,50.0,-41.64
2358466169311719412,51.72,1,one-time,51.72,51.72,50.0,1.7199999999999989
2360605988531848015,19.99,1,one-time,19.99,19.99,50.0,-30.01
2363078321976030491,101.94,1,one-time,101.94,101.94,300.0,-198.06
2363607123099634556,80.75,2,repeat,40.375,80.75,50.0,30.75
2364782563241908647,21.28,1,one-time,21.28,21.28,300.0,-278.72
2366243354794689639,282.0,1,one-time,282.0,282.0,300.0,-18.0
2367296881084974931,285.74,1,one-time,285.74,285.74,50.0,235.74
2367402323702464449,18.99,1,one-time,18.99,18.99,300.0,-281.01
2367899770531887609,33.98,1,one-time,33.98,33.98,50.0,-16.020000000000003
2368551524406489641,215.25,1,one-time,215.25,215.25,50.0,165.25
2369561597136874183,76.76,1,one-time,76.76,76.76,50.0,26.760000000000005
2371112886977263623,86.49,1,one-time,86.49,86.49,50.0,36.489999999999995
2371906231211457127,452.43,1,one-time,452.43,452.43,200.0,252.43
2375734461566833822,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
2375804711007415878,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
2376144863648346076,144.05,2,repeat,72.025,144.05,50.0,94.05000000000001
2377126524987232945,77.55,1,one-time,77.55,77.55,300.0,-222.45
2377197803125206851,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
2380176250405742516,9.97,1,one-time,9.97,9.97,300.0,-290.03
2380682352462112558,16.49,1,one-time,16.49,16.49,300.0,-283.51
2384690472453465720,160.02,1,one-time,160.02,160.02,50.0,110.02000000000001
2384771089673320764,15.97,1,one-time,15.97,15.97,200.0,-184.03
2384781485752007681,41.99,1,one-time,41.99,41.99,200.0,-158.01
2385451684587900506,29.45,1,one-time,29.45,29.45,300.0,-270.55
2386169796638986389,201.54,1,one-time,201.54,201.54,50.0,151.54
2389910661161701186,118.32,1,one-time,118.32,118.32,50.0,68.32
2390264830975639479,16.99,1,one-time,16.99,16.99,300.0,-283.01
2390791639620297034,36.08,1,one-time,36.08,36.08,50.0,-13.920000000000002
2390837948124103582,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2391114070454648344,73.15,1,one-time,73.15,73.15,50.0,23.150000000000006
2393197369360097718,94.49,1,one-time,94.49,94.49,50.0,44.489999999999995
2394311020331706300,38.37,1,one-time,38.37,38.37,50.0,-11.630000000000003
2395484494080602357,41.57,1,one-time,41.57,41.57,50.0,-8.43
2396255136764683002,65.94,1,one-time,65.94,65.94,300.0,-234.06
2396264445061931880,48.34,1,one-time,48.34,48.34,300.0,-251.66
2396848817613598114,264.92,2,repeat,132.46,264.92,200.0,64.92000000000002
2397431554777461893,179.16,1,one-time,179.16,179.16,50.0,129.16
2398518641402193696,82.7,1,one-time,82.7,82.7,50.0,32.7
2400006764612323294,13.29,1,one-time,13.29,13.29,300.0,-286.71
2402527199731150932,3270.1,15,repeat,218.00666666666666,3270.1,50.0,3220.1
2403345588327549111,62.96,1,one-time,62.96,62.96,50.0,12.96
2404730522088263435,485.6,1,one-time,485.6,485.6,50.0,435.6
2405008838140625306,18.99,1,one-time,18.99,18.99,50.0,-31.01
2405648285327447572,39.98,1,one-time,39.98,39.98,50.0,-10.020000000000003
2409362637274898406,2687.4,1,one-time,2687.4,2687.4,50.0,2637.4
2409376965099588298,5.99,1,one-time,5.99,5.99,300.0,-294.01
2411322974724385937,207.9,7,repeat,29.7,207.9,50.0,157.9
2411342939507401088,24.61,1,one-time,24.61,24.61,300.0,-275.39
2415085382840318427,34.37,1,one-time,34.37,34.37,50.0,-15.630000000000003
2415088680349132013,79.95,1,one-time,79.95,79.95,50.0,29.950000000000003
2415225635917488900,39.99,1,one-time,39.99,39.99,50.0,-10.009999999999998
2415337345055025215,219.99,1,one-time,219.99,219.99,50.0,169.99
2416466435320363096,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
2416762481769496280,35.54,1,one-time,35.54,35.54,300.0,-264.46
2418102200342405484,23.99,1,one-time,23.99,23.99,50.0,-26.01
2419083783587438310,1108.81,5,repeat,221.762,1108.81,50.0,1058.81
2420397679231012493,21.98,1,one-time,21.98,21.98,300.0,-278.02
2420756541858063826,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
2422180165069305822,22.4,1,one-time,22.4,22.4,50.0,-27.6
2422865366235727605,81.47,1,one-time,81.47,81.47,300.0,-218.53
2423345914861145053,158.37,1,one-time,158.37,158.37,50.0,108.37
2424819170621600503,62.48,1,one-time,62.48,62.48,50.0,12.479999999999997
2424840844499220729,231.92,1,one-time,231.92,231.92,50.0,181.92
2425521720354546737,357.79,1,one-time,357.79,357.79,300.0,57.79000000000002
2426082201157703136,48.96,1,one-time,48.96,48.96,300.0,-251.04
2426971819031028277,19.59,1,one-time,19.59,19.59,50.0,-30.41
2427070933904886772,252.76,1,one-time,252.76,252.76,50.0,202.76
2427288166622611520,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
2430203632291905757,20.98,1,one-time,20.98,20.98,300.0,-279.02
2430938506817988626,699.0,1,one-time,699.0,699.0,50.0,649.0
2431935968474229557,52.07,1,one-time,52.07,52.07,50.0,2.0700000000000003
2432203658822493030,19.19,1,one-time,19.19,19.19,50.0,-30.81
2433182968898386515,15.99,1,one-time,15.99,15.99,50.0,-34.01
2434821222031951612,31.96,1,one-time,31.96,31.96,50.0,-18.04
2435096428144320733,47.9,1,one-time,47.9,47.9,50.0,-2.1000000000000014
2435691687281327196,128.7,1,one-time,128.7,128.7,50.0,78.69999999999999
2435876489000460634,3.98,1,one-time,3.98,3.98,200.0,-196.02
2437255563311206815,59.98,1,one-time,59.98,59.98,50.0,9.979999999999997
2438001988287339845,44.49,1,one-time,44.49,44.49,50.0,-5.509999999999998
2439011587487738686,38.38,1,one-time,38.38,38.38,50.0,-11.619999999999997
2440247376986125183,25.9,1,one-time,25.9,25.9,50.0,-24.1
2440774884535248016,22.68,1,one-time,22.68,22.68,200.0,-177.32
2443130648849063586,40.77,1,one-time,40.77,40.77,50.0,-9.229999999999997
2444379082594823080,99.99,1,one-time,99.99,99.99,50.0,49.989999999999995
2446685875964479851,4160.76,6,repeat,693.46,4160.76,91.66666666666667,4069.0933333333337
2447459948678913300,13.59,1,one-time,13.59,13.59,50.0,-36.41
2447827715810849371,1089.14,1,one-time,1089.14,1089.14,50.0,1039.14
2449425615576273633,113.92,3,repeat,37.973333333333336,113.92000000000002,133.33333333333334,-19.413333333333327
2450343366982060398,297.55,1,one-time,297.55,297.55,50.0,247.55
2453125482784135582,141.49,1,one-time,141.49,141.49,50.0,91.49000000000001
2454306711782802609,36.36,1,one-time,36.36,36.36,50.0,-13.64
2456653518531252522,22.97,1,one-time,22.97,22.97,50.0,-27.03
2456900971869384659,47.02,1,one-time,47.02,47.02,50.0,-2.979999999999997
2459432206617896206,17.79,1,one-time,17.79,17.79,300.0,-282.21
